obj_id,text_id,obj_filename,tex
6892964be383453f,a148,6892964be383453f.obj,rhinoceros
6a34b7da751a7f3f,a153,6a34b7da751a7f3f.obj,marco polo sheep
6dc816c6745c0b4d,a11,6dc816c6745c0b4d.obj,american bison female
6f58684956f448da,a167,6f58684956f448da.obj,siberian tiger juvenile
6fc0839548a389b2,a112,6fc0839548a389b2.obj,polar bear
6fc741f92c03654d,a115,6fc741f92c03654d.obj,galapagos giant tortoise male
70de0fdcbaf1302f,a42,70de0fdcbaf1302f.obj,west african lion male
7aa5b3344260a6c8,a123,7aa5b3344260a6c8.obj,snow leopard female
7bf29d74ee81f62a,a77,7bf29d74ee81f62a.obj,common ostrich juvenile
7febb03fa7121507,a58,7febb03fa7121507.obj,indian peafowl male
811a1f305c2884ce,a165,811a1f305c2884ce.obj,pygmy hippo juvenile
8240c7ae34b9fcd0,a139,8240c7ae34b9fcd0.obj,dog remeshed hunting
82c76d00ebd193b6,a14,82c76d00ebd193b6.obj,western lowland gorilla male
846ee3d09ab0fcc8,a121,846ee3d09ab0fcc8.obj,indian elephant female
868c9905d94ddb08,a148,868c9905d94ddb08.obj,rhinoceros
88c74acaea736788,a21,88c74acaea736788.obj,gray wolf female
8905f44a81dddb52,a9,8905f44a81dddb52.obj,aardvark female
8b0062ec0267c5f1,a48,8b0062ec0267c5f1.obj,indian rhinoceros female
8e05fa0fab7d7e0f,a110,8e05fa0fab7d7e0f.obj,grizzly bear male
8f42f036627160ae,a148,8f42f036627160ae.obj,rhinoceros
90595337e6108d17,a144,90595337e6108d17.obj,western chimpanzee male
93068e2de4fc820a,a48,93068e2de4fc820a.obj,indian rhinoceros female
9351cfef5ce54e69,a58,9351cfef5ce54e69.obj,indian peafowl male
93c911b19ed62df8,a42,93c911b19ed62df8.obj,west african lion male
98b4aaaa2165fcd1,a123,98b4aaaa2165fcd1.obj,snow leopard female
9d9e8b57fde29a41,a93,9d9e8b57fde29a41.obj,indian peafowl juvenile
9dd06e3c5098a211,a17,9dd06e3c5098a211.obj,indian rhinoceros juvenile
9e10ab1de79421ec,a125,9e10ab1de79421ec.obj,goat
9ea7c44d1e5ac264,a167,9ea7c44d1e5ac264.obj,siberian tiger juvenile
9fe19c2f9343a942,a37,9fe19c2f9343a942.obj,dall sheep female
a5842e12a9200d43,a93,a5842e12a9200d43.obj,indian peafowl juvenile
a594a0e2b9fe9ca5,a96,a594a0e2b9fe9ca5.obj,greater flamingo male
a635e529613c6c00,a86,a635e529613c6c00.obj,canaan dog
a7c3e08cc4309ec9,a93,a7c3e08cc4309ec9.obj,indian peafowl juvenile
a86071b0d9d7d0da,a42,a86071b0d9d7d0da.obj,west african lion male
a92a71ac204d0223,a18,a92a71ac204d0223.obj,jaguar male
aa182a1ca33fba10,a115,aa182a1ca33fba10.obj,galapagos giant tortoise male
aae580fed8c9604b,a91,aae580fed8c9604b.obj,pygmy hippo male
ad6886154dae4a8c,a125,ad6886154dae4a8c.obj,goat
ad790b0a529e2267,a56,ad790b0a529e2267.obj,king penguin male
ae7e4778dfc7147b,a164,ae7e4778dfc7147b.obj,springbok male
ae93f2d3e0ab350d,a86,ae93f2d3e0ab350d.obj,canaan dog
afb491e33546448e,a87,afb491e33546448e.obj,babirusa juvenile
b234fb92bcacf4db,a18,b234fb92bcacf4db.obj,jaguar male
b40605d93511756d,a9,b40605d93511756d.obj,aardvark female
b44e755a2fb42ad0,a135,b44e755a2fb42ad0.obj,cat
b46c5d1510f7e1a4,a52,b46c5d1510f7e1a4.obj,nyala female
b4891278cf84bda4,a146,b4891278cf84bda4.obj,arctic wolf male
b55c36293cdb47bf,a10,b55c36293cdb47bf.obj,plains zebra male
b660f7e5959a2ea0,a178,b660f7e5959a2ea0.obj,black wildebeest male
bbdedc10be93fb6e,a56,bbdedc10be93fb6e.obj,king penguin male
bd9f8bd45593a0cc,a36,bd9f8bd45593a0cc.obj,african buffalo juvenile
c08708af112a0bc7,a48,c08708af112a0bc7.obj,indian rhinoceros female
c0d8aefb3b2ae9fb,a110,c0d8aefb3b2ae9fb.obj,grizzly bear male
c0dcb96c756dbfc5,a148,c0dcb96c756dbfc5.obj,rhinoceros
c180a6944a796dd1,a46,c180a6944a796dd1.obj,giant panda female
c281a16ddb955261,a77,c281a16ddb955261.obj,common ostrich juvenile
c329a4bfc8c0a995,a15,c329a4bfc8c0a995.obj,arctic wolf juvenile
c36b74d05bd80d81,a77,c36b74d05bd80d81.obj,common ostrich juvenile
c484f391c112c70f,a6,c484f391c112c70f.obj,brown bear
c6457fbbce37ec86,a97,c6457fbbce37ec86.obj,chinese pangolin male
c6cbe6d259d1c457,a167,c6cbe6d259d1c457.obj,siberian tiger juvenile
c78aacf25332539a,a10,c78aacf25332539a.obj,plains zebra male
ca028b330a788164,a94,ca028b330a788164.obj,red panda male
cc9d45414fb693d5,a20,cc9d45414fb693d5.obj,common ostrich male
ccedf54cba34d96d,a135,ccedf54cba34d96d.obj,cat
d0c30ad9d0522ca9,a172,d0c30ad9d0522ca9.obj,dall sheep male
d0ea1adb69ca11d1,a52,d0ea1adb69ca11d1.obj,nyala female
d135189b46e20da8,a141,d135189b46e20da8.obj,indian rhinoceros male
d2e4667d08d1ff86,a171,d2e4667d08d1ff86.obj,tibetan bear
d3377b07ed88c02c,a11,d3377b07ed88c02c.obj,american bison female
d3af05d7f2f37761,a20,d3af05d7f2f37761.obj,common ostrich male
d46d18fabb157728,a121,d46d18fabb157728.obj,indian elephant female
d4de076de078e6ba,a172,d4de076de078e6ba.obj,dall sheep male
d52126f39607d7e5,a14,d52126f39607d7e5.obj,western lowland gorilla male
d91ae5ac12f20fb9,a90,d91ae5ac12f20fb9.obj,australian_cattle_dog
dbfad9e0971c6734,a91,dbfad9e0971c6734.obj,pygmy hippo male
dcea5825436a03ca,a76,dcea5825436a03ca.obj,falcon
dd986bc1a049ef4b,a110,dd986bc1a049ef4b.obj,grizzly bear male
dfbb8fdd9be16fc6,a40,dfbb8fdd9be16fc6.obj,sable antelope male
e0c5393e4f88864f,a43,e0c5393e4f88864f.obj,gray wolf
e0f5cafb98d9acf7,a52,e0f5cafb98d9acf7.obj,nyala female
e16916d53f03e59f,a36,e16916d53f03e59f.obj,african buffalo juvenile
e448bfc8561b7f5b,a115,e448bfc8561b7f5b.obj,galapagos giant tortoise male
e505606f158f2955,a105,e505606f158f2955.obj,gharial male
e6e23a42e21d5d81,a140,e6e23a42e21d5d81.obj,common warthog juvenile
e6ec065ce21bb1e9,a55,e6ec065ce21bb1e9.obj,springbok juvenile
e74deefe0a3ad809,a6,e74deefe0a3ad809.obj,brown bear
e84d5bcc733cb2c0,a23,e84d5bcc733cb2c0.obj,gull
ea0a0d3cb57de45c,a125,ea0a0d3cb57de45c.obj,goat
ea774de39e97e259,a73,ea774de39e97e259.obj,saltwater crocodile juvenile
ef26ac0097ec03ab,a160,ef26ac0097ec03ab.obj,thomsons gazelle juvenile
ef916ad12d81d484,a40,ef916ad12d81d484.obj,sable antelope male
efa061e775cc76e0,a139,efa061e775cc76e0.obj,dog remeshed hunting
f1089dcdf18fa0a2,a86,f1089dcdf18fa0a2.obj,canaan dog
f1d410c5d6888311,a58,f1d410c5d6888311.obj,indian peafowl male
f2e49e6309928b53,a105,f2e49e6309928b53.obj,gharial male
f2fcaced04bd4f2e,a139,f2fcaced04bd4f2e.obj,dog remeshed hunting
f40a50ef56006ab9,a98,f40a50ef56006ab9.obj,crow
f676e480e5f79f05,a178,f676e480e5f79f05.obj,black wildebeest male
f764a508c643d067,a105,f764a508c643d067.obj,gharial male
f88ddb5d1e798ebc,a178,f88ddb5d1e798ebc.obj,black wildebeest male
f8cbd24719bd2d25,a112,f8cbd24719bd2d25.obj,polar bear
fb9353dc68b766dd,a123,fb9353dc68b766dd.obj,snow leopard female
fbebaed970d04c62,a10,fbebaed970d04c62.obj,plains zebra male
fca89dbdefa84fb9,a93,fca89dbdefa84fb9.obj,indian peafowl juvenile
70c98f4c562affee,0534ec3a9103aa94,70c98f4c562affee.obj,A black goat is returning the shelter
d7f91c8dd06833e0,0534ec3a9103aa94,d7f91c8dd06833e0.obj,A black goat is returning the shelter
c53efb8e05ccafb5,0534ec3a9103aa94,c53efb8e05ccafb5.obj,A black goat is returning the shelter
6f50fb3efc179160,0534ec3a9103aa94,6f50fb3efc179160.obj,A black goat is returning the shelter
afb4aa409ce3ba60,3348435fbd0a3121,afb4aa409ce3ba60.obj,A juvenile cassowary is finding food
592aba62e8462b16,3348435fbd0a3121,592aba62e8462b16.obj,A juvenile cassowary is finding food
b54319c9bb0ede4d,3348435fbd0a3121,b54319c9bb0ede4d.obj,A juvenile cassowary is finding food
0ac1112120f956e6,3348435fbd0a3121,0ac1112120f956e6.obj,A juvenile cassowary is finding food
9c8ce73f3c2c12d2,37d4e39a301a065a,9c8ce73f3c2c12d2.obj,A great hippopotamus is slow-moving along the river
d2262a2bf815bca0,37d4e39a301a065a,d2262a2bf815bca0.obj,A great hippopotamus is slow-moving along the river
c4ee709c2845df96,37d4e39a301a065a,c4ee709c2845df96.obj,A great hippopotamus is slow-moving along the river
bbe5a083ba234197,37d4e39a301a065a,bbe5a083ba234197.obj,A great hippopotamus is slow-moving along the river
158dcfba185978e8,3ed2a6c22dd07b17,158dcfba185978e8.obj,A juvenile sable antelope is walking around the field
b345896ab5eb2f5e,3ed2a6c22dd07b17,b345896ab5eb2f5e.obj,A juvenile sable antelope is walking around the field
677063925aa95336,3ed2a6c22dd07b17,677063925aa95336.obj,A juvenile sable antelope is walking around the field
07a182b4c5ff670d,3ed2a6c22dd07b17,07a182b4c5ff670d.obj,A juvenile sable antelope is walking around the field
e81bcfcf9bf2c1ca,3ff0bb0501493ece,e81bcfcf9bf2c1ca.obj,A male bongo is moving around the forest
5dce28d98011a696,3ff0bb0501493ece,5dce28d98011a696.obj,A male bongo is moving around the forest
845335c530f24a80,3ff0bb0501493ece,845335c530f24a80.obj,A male bongo is moving around the forest
e072cf875c16542a,3ff0bb0501493ece,e072cf875c16542a.obj,A male bongo is moving around the forest
bffcd34d68d28303,525512e84f2bbc4e,bffcd34d68d28303.obj,A female babirusa is walking around the forest to find prey
7907e0dc70c44f92,525512e84f2bbc4e,7907e0dc70c44f92.obj,A female babirusa is walking around the forest to find prey
7e425f2c7bd1de87,525512e84f2bbc4e,7e425f2c7bd1de87.obj,A female babirusa is walking around the forest to find prey
7aa6307caf88079d,525512e84f2bbc4e,7aa6307caf88079d.obj,A female babirusa is walking around the forest to find prey
413505e6f4ddf95e,76d991719a89b736,413505e6f4ddf95e.obj,A reticulated giraffe is lying down under the tree
8e5b0a1b440e41b1,76d991719a89b736,8e5b0a1b440e41b1.obj,A reticulated giraffe is lying down under the tree
f24db050b4065a9c,76d991719a89b736,f24db050b4065a9c.obj,A reticulated giraffe is lying down under the tree
e31ced3776eca0a7,76d991719a89b736,e31ced3776eca0a7.obj,A reticulated giraffe is lying down under the tree
8b632eddc3627a37,84f9875c5aa43a62,8b632eddc3627a37.obj,A lesser antillean iguana is resting on the rock
88028a0e4ac75667,84f9875c5aa43a62,88028a0e4ac75667.obj,A lesser antillean iguana is resting on the rock
7b3c2502ab3aacc5,84f9875c5aa43a62,7b3c2502ab3aacc5.obj,A lesser antillean iguana is resting on the rock
52568b7512b8c478,84f9875c5aa43a62,52568b7512b8c478.obj,A lesser antillean iguana is resting on the rock
7c53223fa27fbb2b,97f6b7fba918bfe9,7c53223fa27fbb2b.obj,A black woft is far-moving on the sand
ff4fb6cb32c1c467,97f6b7fba918bfe9,ff4fb6cb32c1c467.obj,A black woft is far-moving on the sand
bfdb497b62c53c6d,97f6b7fba918bfe9,bfdb497b62c53c6d.obj,A black woft is far-moving on the sand
3bf1ce0d8b192e34,97f6b7fba918bfe9,3bf1ce0d8b192e34.obj,A black woft is far-moving on the sand
4f144c6cac46dac5,999ef191bff8625d,4f144c6cac46dac5.obj,A proboscis monkey is leaping from tree limbs
02bf2b708a98eb01,999ef191bff8625d,02bf2b708a98eb01.obj,A proboscis monkey is leaping from tree limbs
8f1e3d3f3eb18a62,999ef191bff8625d,8f1e3d3f3eb18a62.obj,A proboscis monkey is leaping from tree limbs
6c74ffe6fa3a2227,999ef191bff8625d,6c74ffe6fa3a2227.obj,A proboscis monkey is leaping from tree limbs
d5ce39428399616c,9ce9e933ef4f7ef6,d5ce39428399616c.obj,An Aldabra giant tortoise is resting and sunbathing
40ffabf8d9949b3a,9ce9e933ef4f7ef6,40ffabf8d9949b3a.obj,An Aldabra giant tortoise is resting and sunbathing
6929c827e1ce8419,9ce9e933ef4f7ef6,6929c827e1ce8419.obj,An Aldabra giant tortoise is resting and sunbathing
03b5427c9cbad7df,9ce9e933ef4f7ef6,03b5427c9cbad7df.obj,An Aldabra giant tortoise is resting and sunbathing
0c27b52a88c33aae,ac0abb4cfebf48b4,0c27b52a88c33aae.obj,A tiny zebra is resting in the shelter
f34aa0a2108b06c2,ac0abb4cfebf48b4,f34aa0a2108b06c2.obj,A tiny zebra is resting in the shelter
f72449d035d0ac79,ac0abb4cfebf48b4,f72449d035d0ac79.obj,A tiny zebra is resting in the shelter
553744f87e36aabb,ac0abb4cfebf48b4,553744f87e36aabb.obj,A tiny zebra is resting in the shelter
98c510f0e41accf8,bd7c3921a5829c5f,98c510f0e41accf8.obj,A female okapi is resting in the silk-lined burrows
fc2db06c4c42b0d2,bd7c3921a5829c5f,fc2db06c4c42b0d2.obj,A female okapi is resting in the silk-lined burrows
d6e0c1df4a6727ef,bd7c3921a5829c5f,d6e0c1df4a6727ef.obj,A female okapi is resting in the silk-lined burrows
fa19e2ec35f90a50,bd7c3921a5829c5f,fa19e2ec35f90a50.obj,A female okapi is resting in the silk-lined burrows
6585855871402772,c8b07c3741bb4fc8,6585855871402772.obj,A male Bactrian camel is foraging for vegetation
22c09296590fb951,c8b07c3741bb4fc8,22c09296590fb951.obj,A male Bactrian camel is foraging for vegetation
74703abba6aed00b,c8b07c3741bb4fc8,74703abba6aed00b.obj,A male Bactrian camel is foraging for vegetation
819367dceddb838b,c8b07c3741bb4fc8,819367dceddb838b.obj,A male Bactrian camel is foraging for vegetation
672c0162a3077e07,ccd67c2c79a29788,672c0162a3077e07.obj,A young Dall sheep is resting and ruminating under the tree
b4679940dd7710ef,ccd67c2c79a29788,b4679940dd7710ef.obj,A young Dall sheep is resting and ruminating under the tree
0a87f2d6c01fb230,ccd67c2c79a29788,0a87f2d6c01fb230.obj,A young Dall sheep is resting and ruminating under the tree
98d12855b2889504,ccd67c2c79a29788,98d12855b2889504.obj,A young Dall sheep is resting and ruminating under the tree
82de86e0cd7f9736,e0f16aa698d86ac4,82de86e0cd7f9736.obj,A white rabit is hidden on the snow
4ed71d8d8944949a,e0f16aa698d86ac4,4ed71d8d8944949a.obj,A white rabit is hidden on the snow
e74b025c2133655a,e0f16aa698d86ac4,e74b025c2133655a.obj,A white rabit is hidden on the snow
a2a17167753efcb1,e0f16aa698d86ac4,a2a17167753efcb1.obj,A white rabit is hidden on the snow
90ba6644ad322c47,505ea7c5b84466e2,90ba6644ad322c47.obj,A male African elephant is drinking and bathing in the river
e9b85e6177ccf14d,505ea7c5b84466e2,e9b85e6177ccf14d.obj,A male African elephant is drinking and bathing in the river
2d0e5e5ef940e212,505ea7c5b84466e2,2d0e5e5ef940e212.obj,A male African elephant is drinking and bathing in the river
55a985eef253a7a0,505ea7c5b84466e2,55a985eef253a7a0.obj,A male African elephant is drinking and bathing in the river
7173c9264a210587,c50d24d1270b99ae,7173c9264a210587.obj,A polar bear is standing
b2155ffa27d015f8,c50d24d1270b99ae,b2155ffa27d015f8.obj,A polar bear is standing
cb6ef21b1c71cbbb,c50d24d1270b99ae,cb6ef21b1c71cbbb.obj,A polar bear is standing
0ae964801539411d,c50d24d1270b99ae,0ae964801539411d.obj,A polar bear is standing
7693fede195ea017,d22a84b6f9f25ebe,7693fede195ea017.obj,A Himalayan brown bear is standing and resting in the shelter
20b5e565c2f67b81,d22a84b6f9f25ebe,20b5e565c2f67b81.obj,A Himalayan brown bear is standing and resting in the shelter
c4cb6c13af0fba27,d22a84b6f9f25ebe,c4cb6c13af0fba27.obj,A Himalayan brown bear is standing and resting in the shelter
8f2b6f200d420b7e,d22a84b6f9f25ebe,8f2b6f200d420b7e.obj,A Himalayan brown bear is standing and resting in the shelter
00b174d953f27354,bbbbbbbbbbbbbbbb,00b174d953f27354.obj,A flamingo is is standing and resting
c6902f10d0efd8be,aaaaaaaaaaaaaaa11,c6902f10d0efd8be.obj,A penguin is searching for food
5a0331cd4017b611,faf6aaefb1d8cf61,5a0331cd4017b611.obj,A great cow is resting and lie down under the tree
8061c9167e0cb731,faf6aaefb1d8cf61,8061c9167e0cb731.obj,A great cow is resting and lie down under the tree
919317f18eaae8fd,faf6aaefb1d8cf61,919317f18eaae8fd.obj,A great cow is resting and lie down under the tree
cb59eadac2b90db5,faf6aaefb1d8cf61,cb59eadac2b90db5.obj,A great cow is resting and lie down under the tree
